age,Personalized_Recommendation_Frequency,Customer_Reviews_Importance,Personalized_Recommendation_Frequency ,Rating_Accuracy ,Shopping_Satisfaction,Purchase_Categories_Beauty and Personal Care,Purchase_Categories_Clothing and Fashion,Purchase_Categories_Groceries and Gourmet Food,Purchase_Categories_others,Purchase_Categories_Home and Kitchen,Day_sin,Day_cos,Hour_sin,Hour_cos,Gender_Female,Gender_Male,Gender_Others,Gender_Prefer not to say,Purchase_Frequency_Few times a month,Purchase_Frequency_Less than once a month,Purchase_Frequency_Multiple times a week,Purchase_Frequency_Once a month,Purchase_Frequency_Once a week,Browsing_Frequency_Few times a month,Browsing_Frequency_Few times a week,Browsing_Frequency_Multiple times a day,Browsing_Frequency_Rarely,Product_Search_Method_Filter,Product_Search_Method_Keyword,Product_Search_Method_categories,Product_Search_Method_others,Search_Result_Exploration_First page,Search_Result_Exploration_Multiple pages,Add_to_Cart_Browsing_Maybe,Add_to_Cart_Browsing_No,Add_to_Cart_Browsing_Yes,Cart_Completion_Frequency_Always,Cart_Completion_Frequency_Never,Cart_Completion_Frequency_Often,Cart_Completion_Frequency_Rarely,Cart_Completion_Frequency_Sometimes,Cart_Abandonment_Factors_Changed my mind or no longer need the item,Cart_Abandonment_Factors_Found a better price elsewhere,Cart_Abandonment_Factors_High shipping costs,Cart_Abandonment_Factors_others,Saveforlater_Frequency_Always,Saveforlater_Frequency_Never,Saveforlater_Frequency_Often,Saveforlater_Frequency_Rarely,Saveforlater_Frequency_Sometimes,Review_Left_No,Review_Left_Yes,Review_Reliability_Heavily,Review_Reliability_Moderately,Review_Reliability_Never,Review_Reliability_Occasionally,Review_Reliability_Rarely,Review_Helpfulness_No,Review_Helpfulness_Sometimes,Review_Helpfulness_Yes,Recommendation_Helpfulness_No,Recommendation_Helpfulness_Sometimes,Recommendation_Helpfulness_Yes,Service_Appreciation_Competitive prices,Service_Appreciation_Product recommendations,Service_Appreciation_User-friendly website/app interface,Service_Appreciation_Wide product selection,Service_Appreciation_other,Improvement_Areas_Customer service responsiveness,Improvement_Areas_Product quality and accuracy,Improvement_Areas_Reducing packaging waste,Improvement_Areas_Shipping speed and reliability,Improvement_Areas_other
-0.7649333194918324,0.0,2.0,3,2.0,2.0,1,0,0,0,0,0.9945218953682733,0.10452846326765346,-0.25881904510252157,0.9659258262890681,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
-0.4703769069113955,1.0,2.0,4,2.0,2.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.31510685996976956,1.0,2.0,4,2.0,2.0,1,0,0,0,0,0.9945218953682733,0.10452846326765346,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
-0.7649333194918324,1.0,2.0,3,2.0,2.0,1,0,0,0,0,0.9945218953682733,0.10452846326765346,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.863118790351978,1.0,2.0,3,2.0,2.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.1187359182494783,1.0,2.0,3,2.0,3.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,-0.25881904510252157,0.9659258262890681,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1.5915179811516627,0.0,1.0,3,1.0,2.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.863118790351978,1.0,2.0,3,2.0,2.0,1,0,0,0,0,0.9945218953682733,0.10452846326765346,-0.25881904510252157,0.9659258262890681,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
1.5915179811516627,0.0,1.0,3,1.0,1.0,0,1,0,1,1,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
-0.863118790351978,0.0,0.0,1,1.0,0.0,1,1,1,1,1,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
1.3951470394313714,1.0,4.0,5,4.0,4.0,1,0,1,0,0,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
-0.9613042612121236,1.0,3.0,4,3.0,3.0,0,0,0,1,0,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
-0.3721914360512498,0.0,1.0,2,1.0,1.0,1,1,0,0,0,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0.6096632725502065,1.0,0.0,2,1.0,0.0,0,0,1,1,1,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0.21692138910962394,0.0,0.0,2,2.0,1.0,1,1,1,1,1,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
-0.863118790351978,0.0,2.0,2,1.0,2.0,1,0,0,0,0,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
-0.5685623777715411,0.0,2.0,3,2.0,2.0,0,1,0,0,1,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
-0.2740059651911042,2.0,0.0,1,0.0,0.0,1,1,1,1,1,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
-1.3540461446527061,0.0,2.0,5,4.0,4.0,0,1,0,1,1,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
-1.4522316155128518,0.0,3.0,4,3.0,3.0,0,1,0,1,0,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.1187359182494783,2.0,0.0,2,1.0,0.0,1,0,1,1,0,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
-0.3721914360512498,0.0,0.0,1,1.0,1.0,1,1,1,0,1,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
-1.2558606737925606,0.0,1.0,1,1.0,1.0,1,1,1,0,0,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0.6096632725502065,0.0,2.0,4,3.0,3.0,0,0,0,1,0,0.9945218953682734,-0.10452846326765333,0.7071067811865475,0.7071067811865476,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
-0.2740059651911042,2.0,0.0,2,2.0,2.0,0,1,0,0,0,0.9945218953682734,-0.10452846326765333,0.9659258262890683,-0.25881904510252063,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1.6897034520118084,1.0,4.0,3,2.0,1.0,1,0,0,0,0,0.9945218953682734,-0.10452846326765333,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
1.8860743937320996,2.0,2.0,2,2.0,2.0,0,0,0,0,1,0.9945218953682734,-0.10452846326765333,0.8660254037844387,-0.4999999999999998,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
-0.6667478486316868,0.0,0.0,3,2.0,1.0,0,1,0,0,1,0.9945218953682734,-0.10452846326765333,0.7071067811865476,-0.7071067811865475,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0.9042196851306433,0.0,0.0,5,2.0,3.0,1,1,0,1,0,0.9945218953682734,-0.10452846326765333,0.7071067811865476,-0.7071067811865475,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
-0.5685623777715411,0.0,0.0,1,0.0,2.0,1,1,0,0,1,0.9945218953682734,-0.10452846326765333,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
0.02055044738933267,0.0,3.0,2,2.0,0.0,1,0,0,1,1,0.9945218953682734,-0.10452846326765333,0.258819045102521,-0.9659258262890682,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False
-1.2558606737925606,0.0,1.0,1,4.0,2.0,0,1,0,0,0,0.9945218953682734,-0.10452846326765333,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
-0.4703769069113955,2.0,0.0,1,0.0,0.0,1,0,0,0,0,0.9945218953682734,-0.10452846326765333,-0.4999999999999997,-0.8660254037844388,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
-1.4522316155128518,0.0,0.0,1,2.0,2.0,0,1,0,0,1,0.9945218953682734,-0.10452846326765333,-0.8660254037844384,-0.5000000000000004,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
-1.2558606737925606,1.0,2.0,3,2.0,1.0,1,1,0,0,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0.9042196851306433,0.0,2.0,2,1.0,1.0,0,0,0,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
-1.1576752029324149,2.0,0.0,1,0.0,0.0,1,1,0,0,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
-1.4522316155128518,1.0,1.0,2,0.0,0.0,1,1,1,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1.1987760977110802,0.0,2.0,1,2.0,1.0,0,0,1,0,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
-0.5685623777715411,0.0,2.0,4,1.0,2.0,0,1,0,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
-0.863118790351978,1.0,0.0,1,1.0,0.0,1,1,0,1,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
-1.3540461446527061,1.0,2.0,4,3.0,3.0,0,1,0,1,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0.31510685996976956,1.0,0.0,1,0.0,0.0,1,1,1,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False
-0.07763502347081296,1.0,3.0,2,3.0,2.0,1,1,0,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0.02055044738933267,1.0,2.0,4,1.0,1.0,0,0,0,0,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.02055044738933267,1.0,2.0,2,1.0,1.0,0,1,0,0,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0.31510685996976956,2.0,0.0,5,4.0,4.0,1,0,0,0,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
-0.4703769069113955,0.0,0.0,1,0.0,2.0,0,1,0,0,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
-0.4703769069113955,2.0,0.0,1,0.0,0.0,1,1,1,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
-0.6667478486316868,1.0,3.0,4,3.0,3.0,0,1,0,1,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
-0.4703769069113955,0.0,2.0,4,3.0,2.0,1,1,0,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
-0.1758204943309586,1.0,0.0,3,1.0,0.0,1,0,1,0,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.6096632725502065,2.0,1.0,3,2.0,1.0,1,1,0,0,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0.31510685996976956,1.0,2.0,3,2.0,2.0,0,1,0,0,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
0.02055044738933267,2.0,0.0,2,2.0,0.0,1,1,1,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
-0.3721914360512498,0.0,2.0,2,1.0,1.0,1,1,0,0,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
-0.7649333194918324,1.0,2.0,2,0.0,1.0,0,1,0,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
-0.9613042612121236,1.0,2.0,2,1.0,1.0,1,0,0,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False
2.1806308063125366,2.0,1.0,1,1.0,0.0,0,0,1,0,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
-0.4703769069113955,0.0,1.0,3,1.0,1.0,1,1,1,1,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
-0.2740059651911042,1.0,2.0,2,1.0,1.0,1,1,0,0,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False
1.5915179811516627,2.0,2.0,2,2.0,1.0,1,1,1,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0.6096632725502065,2.0,0.0,2,1.0,1.0,0,1,0,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False
0.6096632725502065,1.0,0.0,3,0.0,0.0,1,0,1,1,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0.8060342142704977,2.0,2.0,5,2.0,1.0,1,1,1,1,1,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0.9042196851306433,0.0,2.0,2,1.0,2.0,0,1,1,0,0,0.9945218953682734,-0.10452846326765333,-0.9659258262890683,-0.25881904510252063,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
